participant,condition,condition_row,seq,trial,has_move1,has_move2,has_suggestion,old_choose_ai,reconstructed_action,align,modified,move2_equals_suggestion,move2_equals_move1
29,1,14,24,21,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
29,1,14,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
29,1,14,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
29,1,14,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
29,1,14,28,25,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
29,1,14,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
29,1,14,30,27,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
29,1,14,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
29,1,14,32,29,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
29,1,14,33,30,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
30,2,14,4,1,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,7,4,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
30,2,14,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
30,2,14,9,6,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
30,2,14,10,7,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
30,2,14,11,8,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
30,2,14,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,14,11,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
30,2,14,15,12,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
30,2,14,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,18,15,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
30,2,14,19,16,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
30,2,14,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
30,2,14,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,28,25,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,30,27,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
30,2,14,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
30,2,14,33,30,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
31,1,15,4,1,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,5,2,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,6,3,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,7,4,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,9,6,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,10,7,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,11,8,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
31,1,15,12,9,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,13,10,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,14,11,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,15,12,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,16,13,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,17,14,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,18,15,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,19,16,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,20,17,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,21,18,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,22,19,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,23,20,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
31,1,15,25,22,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,27,24,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,28,25,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,29,26,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,30,27,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,31,28,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
31,1,15,32,29,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
31,1,15,33,30,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
32,2,15,4,1,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,5,2,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
32,2,15,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,7,4,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,8,5,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,9,6,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,10,7,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,11,8,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,12,9,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,15,12,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
32,2,15,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,18,15,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,20,17,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
32,2,15,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
32,2,15,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,28,25,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,30,27,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
32,2,15,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
32,2,15,33,30,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
33,1,16,4,1,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,5,2,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
33,1,16,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,7,4,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
33,1,16,9,6,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,10,7,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,11,8,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
33,1,16,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
33,1,16,13,10,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
33,1,16,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,15,12,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
33,1,16,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,17,14,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
33,1,16,18,15,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
33,1,16,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,23,20,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
33,1,16,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,26,23,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,28,25,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,30,27,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
33,1,16,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
33,1,16,33,30,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,4,1,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,7,4,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,8,5,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,9,6,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,10,7,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,11,8,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,13,10,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,15,12,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,18,15,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,19,16,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,26,23,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,27,24,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,28,25,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,30,27,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
34,2,16,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
34,2,16,33,30,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,4,1,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,7,4,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
35,1,17,8,5,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
35,1,17,9,6,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,10,7,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,11,8,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
35,1,17,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
35,1,17,13,10,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,15,12,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,18,15,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,27,24,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,28,25,True,True,True,0.0,modify,1.0,1.0,0.0,0.0
35,1,17,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,30,27,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,31,28,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
35,1,17,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
35,1,17,33,30,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,4,1,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,7,4,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
36,2,17,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,9,6,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,10,7,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,11,8,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
36,2,17,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
36,2,17,13,10,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,14,11,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,15,12,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
36,2,17,16,13,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
36,2,17,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,18,15,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,23,20,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,25,22,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
36,2,17,26,23,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
36,2,17,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,28,25,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
36,2,17,29,26,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
36,2,17,30,27,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
36,2,17,32,29,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
36,2,17,33,30,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,4,1,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,5,2,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,6,3,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,7,4,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,9,6,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
37,1,18,10,7,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,11,8,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
37,1,18,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,15,12,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,17,14,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,18,15,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,19,16,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,21,18,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,22,19,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,23,20,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,24,21,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,25,22,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,27,24,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,28,25,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,29,26,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
37,1,18,30,27,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,31,28,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
37,1,18,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
37,1,18,33,30,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
38,2,18,4,1,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
38,2,18,5,2,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
38,2,18,6,3,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,7,4,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
38,2,18,9,6,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
38,2,18,10,7,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,11,8,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,12,9,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,15,12,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
38,2,18,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,17,14,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
38,2,18,18,15,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
38,2,18,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,20,17,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
38,2,18,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,26,23,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,28,25,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
38,2,18,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,30,27,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
38,2,18,33,30,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
39,1,19,4,1,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,6,3,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
39,1,19,7,4,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
39,1,19,8,5,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,9,6,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,10,7,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
39,1,19,11,8,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
39,1,19,12,9,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,15,12,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,17,14,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
39,1,19,18,15,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,21,18,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
39,1,19,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,23,20,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
39,1,19,24,21,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
39,1,19,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,26,23,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,28,25,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,29,26,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
39,1,19,30,27,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
39,1,19,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
39,1,19,33,30,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
40,2,19,4,1,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
40,2,19,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,6,3,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,7,4,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,9,6,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,10,7,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,11,8,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
40,2,19,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,14,11,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,15,12,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,18,15,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,22,19,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
40,2,19,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,27,24,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
40,2,19,28,25,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
